"Account_Length";"Phone_Number";"Inter_Plan";"Total_Day_Min";"Total_Day_calls";"Total_Evening_Min";"Total_Evening_Calls";"Total_Night_Minutes";"Total_Night_Calls";"Total_Int_Min";"Total_Int_Calls";"No_of_Calls_Customer_Service";"Churn";"N_of_Vmail_Mesgs_VMail_Plan";"Total_Charge"
84.0;"409-5749";"no";106.5;65.0;225.7;108.0;188.6;61.0;5.7;3.0;2.0;"FALSE";30.0;47.32
67.0;"362-7951";"no";175.2;68.0;199.2;73.0;219.8;99.0;13.2;6.0;1.0;"FALSE";31.0;60.160000000000004
161.0;"415-3537";"no";154.7;84.0;177.8;125.0;172.9;90.0;5.9;2.0;4.0;"TRUE";-1.0;50.78
134.0;"373-3959";"no";247.2;105.0;225.5;133.0;186.3;76.0;6.1;5.0;2.0;"TRUE";34.0;71.22
62.0;"358-1346";"yes";218.4;93.0;236.7;132.0;192.2;137.0;13.2;3.0;0.0;"TRUE";32.0;69.46000000000001
120.0;"381-8422";"no";227.5;81.0;234.9;71.0;166.4;128.0;9.0;13.0;1.0;"FALSE";24.0;68.57
130.0;"360-9005";"no";185.0;117.0;249.5;141.0;157.8;103.0;7.4;7.0;0.0;"FALSE";30.0;61.76
20.0;"344-5967";"no";186.8;89.0;253.4;51.0;273.1;105.0;12.3;6.0;2.0;"FALSE";-1.0;68.91
68.0;"396-6390";"no";158.8;119.0;211.8;105.0;198.1;101.0;10.3;3.0;1.0;"FALSE";-1.0;56.69
112.0;"346-5036";"no";208.7;150.0;212.8;104.0;178.1;98.0;8.5;4.0;0.0;"FALSE";-1.0;63.87999999999999
77.0;"328-7252";"no";185.9;95.0;212.0;98.0;282.3;81.0;11.3;4.0;3.0;"FALSE";-1.0;65.37
109.0;"360-1745";"no";222.5;74.0;169.7;75.0;264.3;94.0;9.0;3.0;2.0;"FALSE";-1.0;66.57
108.0;"358-2046";"no";201.1;101.0;170.7;86.0;237.4;113.0;11.6;3.0;3.0;"FALSE";-1.0;62.51
79.0;"344-6935";"no";167.9;114.0;243.7;93.0;211.9;114.0;9.1;2.0;1.0;"FALSE";17.0;61.25
119.0;"401-9665";"no";239.1;88.0;243.5;79.0;230.9;92.0;10.9;3.0;3.0;"TRUE";-1.0;74.67999999999999
38.0;"399-5291";"no";175.7;109.0;211.8;97.0;137.9;109.0;9.2;3.0;5.0;"TRUE";-1.0;56.56
109.0;"409-6588";"no";111.2;90.0;263.5;98.0;224.7;128.0;9.0;6.0;6.0;"TRUE";29.0;53.839999999999996
78.0;"358-5721";"no";87.7;74.0;214.8;58.0;201.3;147.0;10.8;6.0;1.0;"FALSE";-1.0;45.150000000000006
134.0;"414-7446";"no";244.1;99.0;246.9;111.0;200.0;133.0;7.2;2.0;0.0;"FALSE";-1.0;73.42999999999999
47.0;"329-9517";"no";165.0;89.0;127.3;118.0;284.4;95.0;7.7;4.0;2.0;"FALSE";27.0;53.75
59.0;"415-9553";"no";127.4;110.0;103.3;99.0;164.2;73.0;9.1;3.0;0.0;"FALSE";27.0;40.29
151.0;"413-3177";"no";194.8;106.0;292.7;103.0;224.6;82.0;5.5;3.0;0.0;"FALSE";-1.0;69.6
129.0;"347-5113";"no";54.7;131.0;256.1;105.0;176.6;135.0;11.1;4.0;1.0;"FALSE";-1.0;42.02
107.0;"330-2662";"no";283.4;104.0;224.1;152.0;241.3;63.0;14.4;7.0;2.0;"FALSE";27.0;81.98
137.0;"330-5824";"yes";258.0;112.0;246.5;117.0;173.2;100.0;10.9;3.0;0.0;"TRUE";-1.0;75.54
76.0;"411-1261";"no";90.5;142.0;211.7;75.0;194.9;76.0;9.3;2.0;1.0;"FALSE";-1.0;44.66
24.0;"329-8788";"no";235.6;132.0;115.9;129.0;185.4;136.0;16.2;2.0;0.0;"FALSE";-1.0;62.61
169.0;"333-7869";"no";142.5;82.0;231.4;110.0;131.2;67.0;10.0;4.0;2.0;"FALSE";-1.0;52.50000000000001
30.0;"399-4800";"no";54.0;68.0;179.3;96.0;247.2;101.0;10.2;8.0;1.0;"FALSE";-1.0;38.29
70.0;"402-2072";"no";214.8;87.0;131.0;114.0;216.9;104.0;9.4;3.0;3.0;"FALSE";-1.0;59.96
52.0;"403-6187";"yes";251.4;118.0;196.6;80.0;192.0;53.0;11.0;2.0;0.0;"TRUE";-1.0;71.06
3.0;"355-2872";"no";139.0;99.0;250.7;108.0;286.2;87.0;6.1;3.0;4.0;"FALSE";-1.0;59.47
38.0;"386-2970";"no";117.3;114.0;208.7;105.0;203.4;98.0;14.4;2.0;2.0;"FALSE";-1.0;50.72
104.0;"389-6081";"no";264.0;108.0;132.2;75.0;177.7;91.0;10.6;8.0;3.0;"FALSE";-1.0;66.98
27.0;"348-7556";"no";82.6;105.0;204.0;99.0;224.2;122.0;9.1;4.0;1.0;"FALSE";-1.0;43.92999999999999
166.0;"334-9163";"yes";175.8;126.0;253.6;76.0;128.5;72.0;11.4;5.0;1.0;"FALSE";28.0;60.31
13.0;"411-4293";"no";220.4;100.0;211.2;79.0;259.3;112.0;13.6;8.0;2.0;"FALSE";-1.0;70.76
52.0;"375-5562";"no";217.0;104.0;152.3;83.0;134.3;109.0;11.8;4.0;2.0;"FALSE";-1.0;59.07
114.0;"386-3823";"no";129.0;77.0;290.0;110.0;177.1;110.0;11.6;5.0;1.0;"FALSE";25.0;57.68
156.0;"364-6445";"no";150.5;106.0;152.9;112.0;215.9;86.0;3.5;3.0;1.0;"FALSE";-1.0;49.260000000000005
90.0;"383-2251";"no";193.3;66.0;263.3;85.0;214.4;97.0;11.1;4.0;0.0;"FALSE";42.0;67.89
62.0;"351-3169";"no";189.5;122.0;103.8;95.0;180.6;106.0;10.8;5.0;2.0;"FALSE";-1.0;52.09
82.0;"413-6380";"no";137.8;95.0;235.5;128.0;268.1;70.0;11.0;6.0;2.0;"FALSE";33.0;58.480000000000004
52.0;"380-9674";"no";129.3;80.0;142.7;101.0;258.3;89.0;12.3;4.0;3.0;"FALSE";-1.0;49.05
146.0;"345-2319";"no";115.6;77.0;213.6;100.0;218.4;72.0;10.7;6.0;1.0;"FALSE";-1.0;50.53
120.0;"377-5441";"no";221.9;114.0;254.7;84.0;250.5;117.0;7.2;5.0;2.0;"FALSE";23.0;72.58
130.0;"358-3692";"no";263.7;113.0;186.5;103.0;195.3;99.0;18.3;6.0;1.0;"TRUE";-1.0;74.41
90.0;"400-5831";"no";61.3;91.0;194.4;94.0;143.1;80.0;11.4;9.0;1.0;"FALSE";-1.0;36.459999999999994
147.0;"357-5995";"yes";183.8;113.0;164.7;110.0;111.0;87.0;10.1;4.0;1.0;"FALSE";-1.0;52.98
159.0;"391-2159";"no";167.4;68.0;143.8;74.0;140.1;111.0;10.3;3.0;0.0;"TRUE";-1.0;49.76
74.0;"398-5954";"no";154.1;122.0;195.3;150.0;276.7;86.0;13.2;2.0;4.0;"FALSE";27.0;58.81
130.0;"385-6175";"no";252.0;101.0;170.2;105.0;209.2;64.0;5.7;5.0;0.0;"FALSE";-1.0;68.26
155.0;"334-2961";"yes";163.1;94.0;291.7;108.0;96.4;111.0;11.2;3.0;0.0;"FALSE";-1.0;59.879999999999995
87.0;"405-4303";"no";198.3;80.0;187.0;89.0;133.5;96.0;16.6;4.0;2.0;"FALSE";-1.0;60.1
81.0;"406-4100";"no";324.7;48.0;236.4;82.0;187.6;78.0;13.1;5.0;0.0;"TRUE";-1.0;87.27000000000001
99.0;"352-4401";"no";128.3;78.0;215.3;120.0;143.7;140.0;14.3;9.0;2.0;"FALSE";-1.0;50.44
131.0;"347-1473";"no";187.9;110.0;200.5;101.0;202.6;125.0;10.2;11.0;2.0;"FALSE";-1.0;60.85
89.0;"347-2016";"no";129.2;71.0;214.1;68.0;214.9;100.0;10.3;4.0;5.0;"TRUE";-1.0;52.61
123.0;"388-8948";"yes";125.5;106.0;128.9;96.0;251.9;129.0;6.3;6.0;4.0;"TRUE";-1.0;45.34
130.0;"402-5509";"no";257.2;108.0;224.3;122.0;204.0;118.0;12.6;4.0;1.0;"FALSE";26.0;75.37
99.0;"367-2598";"no";124.6;90.0;146.4;70.0;169.4;95.0;10.5;6.0;1.0;"FALSE";-1.0;44.07999999999999
36.0;"370-5001";"no";175.1;144.0;216.9;69.0;243.7;146.0;9.9;3.0;1.0;"FALSE";-1.0;61.85
87.0;"332-3693";"no";124.3;91.0;173.4;105.0;256.3;109.0;7.5;5.0;3.0;"FALSE";-1.0;49.43
139.0;"403-9766";"no";271.6;130.0;156.0;131.0;136.3;108.0;11.6;9.0;2.0;"FALSE";-1.0;68.69
189.0;"363-2407";"no";219.9;80.0;143.3;117.0;130.6;69.0;11.7;7.0;1.0;"FALSE";-1.0;58.6
96.0;"395-9214";"no";183.3;115.0;201.4;87.0;177.4;84.0;10.4;15.0;3.0;"FALSE";33.0;59.07000000000001
112.0;"351-8894";"no";101.1;119.0;214.4;67.0;179.5;112.0;10.3;5.0;2.0;"FALSE";-1.0;46.269999999999996
75.0;"406-5003";"no";203.3;70.0;228.9;97.0;222.2;118.0;14.3;3.0;1.0;"FALSE";-1.0;67.88
178.0;"398-1332";"no";175.4;88.0;190.0;65.0;138.7;94.0;10.5;3.0;2.0;"FALSE";35.0;55.050000000000004
112.0;"363-8033";"no";266.0;97.0;214.6;94.0;306.2;100.0;14.2;2.0;2.0;"TRUE";-1.0;81.07
108.0;"333-1012";"no";171.6;110.0;136.1;78.0;183.4;103.0;10.8;7.0;0.0;"FALSE";41.0;51.910000000000004
100.0;"391-6260";"no";78.7;98.0;225.6;102.0;150.4;106.0;14.0;8.0;0.0;"FALSE";-1.0;43.11
121.0;"336-1353";"no";211.9;110.0;215.1;120.0;238.5;107.0;9.4;2.0;0.0;"FALSE";20.0;67.57000000000001
116.0;"365-5629";"no";63.7;101.0;195.8;95.0;210.1;87.0;10.0;6.0;1.0;"FALSE";-1.0;39.62
161.0;"349-4397";"no";173.4;100.0;213.7;74.0;141.5;69.0;11.5;4.0;1.0;"FALSE";-1.0;57.12
19.0;"380-3910";"yes";237.7;98.0;207.1;121.0;182.2;95.0;4.5;4.0;0.0;"FALSE";-1.0;67.42999999999999
104.0;"354-7820";"no";225.9;123.0;162.8;106.0;272.1;85.0;10.1;4.0;1.0;"FALSE";-1.0;67.21
119.0;"338-9952";"yes";173.0;101.0;209.4;93.0;231.1;91.0;12.2;4.0;0.0;"FALSE";32.0;60.9
125.0;"405-1821";"no";224.9;102.0;143.8;87.0;198.9;105.0;8.0;2.0;0.0;"FALSE";-1.0;61.56
156.0;"329-8669";"no";237.7;122.0;181.5;91.0;185.7;151.0;7.7;4.0;1.0;"FALSE";-1.0;66.28
109.0;"328-8808";"no";137.0;128.0;217.0;116.0;182.1;86.0;10.0;5.0;2.0;"FALSE";-1.0;52.629999999999995
95.0;"409-3018";"no";142.5;109.0;176.1;107.0;189.6;88.0;8.2;3.0;2.0;"FALSE";-1.0;49.940000000000005
90.0;"421-5994";"no";142.4;126.0;126.2;118.0;274.2;71.0;4.6;4.0;1.0;"FALSE";-1.0;48.519999999999996
105.0;"354-4448";"no";147.0;112.0;197.3;43.0;267.4;93.0;8.7;3.0;2.0;"FALSE";21.0;56.14
101.0;"352-5081";"no";220.3;124.0;188.6;101.0;278.4;98.0;10.6;4.0;1.0;"FALSE";-1.0;68.87
95.0;"401-7803";"no";149.2;96.0;260.7;116.0;201.0;120.0;8.1;2.0;1.0;"FALSE";-1.0;58.75999999999999
123.0;"420-6052";"no";204.4;88.0;137.5;111.0;226.0;100.0;10.0;4.0;0.0;"FALSE";-1.0;59.31
160.0;"352-6084";"no";216.8;77.0;207.3;117.0;228.6;117.0;5.6;2.0;1.0;"FALSE";-1.0;66.28
141.0;"388-8583";"no";308.0;123.0;247.8;128.0;152.9;103.0;7.4;3.0;1.0;"FALSE";28.0;82.3
87.0;"415-3158";"no";58.0;125.0;67.5;116.0;185.9;136.0;11.5;3.0;0.0;"FALSE";-1.0;27.08
81.0;"402-9304";"no";173.2;80.0;236.2;94.0;240.2;84.0;11.8;6.0;2.0;"FALSE";-1.0;63.519999999999996
75.0;"341-1916";"no";210.3;90.0;241.8;87.0;215.7;102.0;13.1;3.0;4.0;"FALSE";19.0;69.55
126.0;"381-2745";"no";58.9;125.0;305.5;90.0;158.9;73.0;12.1;6.0;0.0;"FALSE";24.0;46.4
28.0;"402-5014";"no";236.8;102.0;167.1;87.0;280.2;115.0;9.7;3.0;3.0;"FALSE";-1.0;69.69
153.0;"399-8846";"no";228.9;102.0;160.7;136.0;203.1;109.0;12.5;2.0;0.0;"FALSE";-1.0;65.09
97.0;"328-9267";"no";90.0;87.0;276.3;113.0;185.2;107.0;8.6;6.0;2.0;"TRUE";32.0;49.44
115.0;"348-7224";"no";146.7;128.0;106.2;74.0;197.7;104.0;11.1;4.0;2.0;"FALSE";-1.0;45.87
95.0;"336-2190";"no";237.3;83.0;154.0;65.0;237.0;105.0;11.2;6.0;1.0;"FALSE";-1.0;67.12
17.0;"376-4705";"yes";162.8;118.0;229.6;91.0;332.7;94.0;13.6;3.0;0.0;"TRUE";-1.0;65.84
105.0;"381-4076";"no";186.9;114.0;256.3;91.0;334.7;104.0;8.9;2.0;1.0;"FALSE";20.0;71.02
121.0;"348-8464";"no";86.1;100.0;259.8;113.0;148.0;79.0;9.1;9.0;2.0;"FALSE";-1.0;45.84
125.0;"412-7020";"no";212.3;89.0;215.4;127.0;186.8;73.0;11.3;2.0;2.0;"FALSE";-1.0;65.86
124.0;"386-8432";"no";151.0;98.0;120.6;119.0;152.8;81.0;9.2;2.0;2.0;"FALSE";-1.0;45.28
35.0;"337-1802";"no";158.6;67.0;130.4;96.0;229.8;80.0;6.9;5.0;2.0;"FALSE";-1.0;50.239999999999995
134.0;"366-1084";"no";296.0;93.0;226.4;117.0;246.8;98.0;12.3;10.0;0.0;"TRUE";-1.0;83.99
123.0;"352-4182";"no";212.3;77.0;251.5;78.0;208.7;85.0;6.6;2.0;3.0;"FALSE";32.0;68.64
124.0;"368-5628";"no";234.4;61.0;179.3;111.0;285.5;117.0;10.4;6.0;3.0;"FALSE";-1.0;70.75
133.0;"333-8996";"no";176.8;92.0;187.5;97.0;196.8;88.0;6.5;3.0;2.0;"FALSE";-1.0;56.62
185.0;"353-2557";"no";157.3;123.0;257.7;94.0;190.4;107.0;9.6;6.0;0.0;"FALSE";19.0;59.800000000000004
1.0;"356-8621";"no";146.6;68.0;172.8;67.0;173.8;113.0;10.0;2.0;1.0;"FALSE";26.0;50.13
107.0;"354-6942";"no";260.5;108.0;102.4;110.0;129.7;148.0;9.8;5.0;1.0;"FALSE";-1.0;61.47999999999999
91.0;"377-9829";"no";146.1;98.0;277.4;104.0;137.7;100.0;6.2;3.0;1.0;"FALSE";20.0;56.290000000000006
178.0;"348-4660";"yes";124.5;134.0;141.2;78.0;268.2;113.0;11.4;2.0;2.0;"TRUE";-1.0;48.32
123.0;"410-5199";"no";209.4;49.0;237.4;117.0;239.2;98.0;9.8;11.0;1.0;"FALSE";-1.0;69.19
170.0;"397-6542";"no";285.7;44.0;167.5;144.0;260.0;97.0;8.7;4.0;1.0;"TRUE";-1.0;76.86
135.0;"333-4492";"no";190.9;44.0;161.4;109.0;231.9;100.0;8.4;2.0;1.0;"FALSE";-1.0;58.88
85.0;"405-9573";"no";144.4;88.0;264.6;105.0;185.4;94.0;9.9;3.0;1.0;"FALSE";-1.0;58.05
134.0;"359-7255";"no";208.8;130.0;132.9;104.0;136.7;107.0;11.1;4.0;2.0;"FALSE";50.0;55.949999999999996
148.0;"419-5501";"no";77.6;141.0;207.0;60.0;255.7;115.0;10.9;2.0;1.0;"FALSE";36.0;45.239999999999995
93.0;"404-4809";"no";271.1;101.0;237.4;133.0;145.4;103.0;8.4;6.0;1.0;"TRUE";-1.0;75.08000000000001
138.0;"344-6334";"no";240.8;104.0;144.5;92.0;125.7;98.0;11.6;1.0;0.0;"FALSE";-1.0;62.010000000000005
159.0;"400-1899";"no";114.8;98.0;192.6;101.0;259.0;108.0;12.2;5.0;0.0;"FALSE";-1.0;50.84
103.0;"346-5053";"no";138.8;80.0;142.0;108.0;183.8;77.0;11.8;7.0;1.0;"FALSE";34.0;47.129999999999995
150.0;"398-2148";"no";209.8;112.0;155.0;80.0;251.5;111.0;7.2;6.0;0.0;"FALSE";27.0;62.11
37.0;"347-7675";"no";134.9;98.0;248.4;130.0;236.2;113.0;14.7;2.0;3.0;"FALSE";-1.0;58.64
33.0;"411-8956";"yes";164.0;99.0;153.1;102.0;123.8;104.0;6.4;4.0;0.0;"FALSE";-1.0;48.19
55.0;"390-3761";"no";245.5;130.0;192.7;54.0;141.7;83.0;9.1;4.0;1.0;"FALSE";-1.0;66.96000000000001
134.0;"377-3876";"no";80.3;94.0;199.9;124.0;170.8;117.0;16.6;3.0;0.0;"FALSE";32.0;42.81
107.0;"345-2476";"no";90.7;90.0;207.5;109.0;169.4;96.0;5.6;5.0;2.0;"FALSE";-1.0;42.19
80.0;"337-7879";"no";190.3;115.0;256.6;78.0;214.9;145.0;3.8;4.0;1.0;"FALSE";36.0;64.86
78.0;"361-7283";"no";108.6;108.0;209.9;126.0;222.6;117.0;7.9;5.0;1.0;"TRUE";-1.0;48.45
85.0;"372-4868";"no";89.8;88.0;233.2;75.0;165.7;116.0;9.3;7.0;4.0;"TRUE";17.0;45.06
61.0;"346-8863";"no";252.4;106.0;187.8;69.0;259.6;137.0;10.0;3.0;2.0;"FALSE";15.0;73.25
97.0;"390-5267";"no";183.4;94.0;269.1;120.0;203.5;38.0;6.7;4.0;5.0;"FALSE";32.0;65.02
136.0;"392-1547";"yes";183.4;103.0;141.9;113.0;200.4;122.0;10.4;9.0;2.0;"FALSE";-1.0;55.07000000000001
135.0;"340-8177";"no";155.2;100.0;135.9;84.0;184.6;82.0;3.8;9.0;3.0;"FALSE";-1.0;47.27
87.0;"383-4802";"no";165.8;122.0;186.9;89.0;249.7;78.0;0.0;0.0;1.0;"FALSE";19.0;55.32
165.0;"378-8567";"no";209.4;67.0;273.8;89.0;150.2;88.0;12.8;1.0;0.0;"FALSE";-1.0;69.09
148.0;"406-7844";"no";279.3;104.0;201.6;87.0;280.8;99.0;7.9;2.0;2.0;"TRUE";-1.0;79.39
99.0;"402-9173";"no";174.1;102.0;99.1;118.0;211.6;126.0;7.7;2.0;2.0;"FALSE";-1.0;49.620000000000005
123.0;"352-3440";"no";175.7;78.0;184.6;96.0;156.9;92.0;9.1;2.0;2.0;"FALSE";-1.0;55.080000000000005
127.0;"363-1413";"yes";256.5;87.0;222.1;101.0;156.7;122.0;13.0;3.0;1.0;"FALSE";-1.0;73.05
151.0;"394-8861";"no";170.2;89.0;187.5;83.0;119.5;100.0;4.3;3.0;0.0;"FALSE";-1.0;51.41
185.0;"358-4036";"no";139.6;92.0;250.2;115.0;158.1;79.0;10.8;4.0;1.0;"FALSE";-1.0;55.03
65.0;"392-4680";"no";208.8;119.0;142.1;106.0;214.6;87.0;12.5;4.0;4.0;"FALSE";34.0;60.620000000000005
58.0;"354-2762";"no";210.1;126.0;248.9;108.0;158.6;88.0;14.4;2.0;4.0;"FALSE";-1.0;67.91
104.0;"371-5811";"no";113.6;87.0;158.6;98.0;187.7;87.0;10.5;6.0;2.0;"FALSE";-1.0;44.08
44.0;"387-2014";"no";202.6;89.0;163.0;96.0;268.1;151.0;8.3;3.0;0.0;"FALSE";-1.0;62.6
58.0;"411-6598";"no";174.4;112.0;265.8;122.0;182.4;87.0;0.0;0.0;4.0;"FALSE";-1.0;60.449999999999996
108.0;"355-9356";"no";210.6;117.0;164.2;103.0;201.4;68.0;9.4;5.0;0.0;"FALSE";-1.0;61.36
132.0;"406-4720";"no";121.5;88.0;253.0;124.0;195.7;120.0;10.7;4.0;1.0;"FALSE";-1.0;53.870000000000005
80.0;"356-7239";"no";127.8;67.0;181.6;112.0;197.3;63.0;15.9;2.0;2.0;"FALSE";-1.0;50.34
162.0;"328-8747";"no";135.2;98.0;242.0;107.0;246.9;96.0;10.2;2.0;2.0;"FALSE";-1.0;57.41
110.0;"388-9464";"no";99.4;62.0;275.0;86.0;212.1;94.0;16.7;3.0;2.0;"FALSE";-1.0;54.33
96.0;"406-2866";"no";276.9;105.0;246.9;94.0;254.4;107.0;10.3;3.0;1.0;"TRUE";-1.0;82.29
168.0;"333-5729";"no";163.4;134.0;240.1;87.0;164.0;147.0;11.6;2.0;2.0;"TRUE";-1.0;58.7
72.0;"391-1499";"no";287.4;116.0;235.3;126.0;292.1;114.0;5.0;3.0;4.0;"TRUE";-1.0;83.35
125.0;"386-8690";"no";120.5;104.0;227.8;115.0;158.5;100.0;10.2;3.0;1.0;"FALSE";23.0;49.73
170.0;"391-2231";"no";184.1;106.0;204.9;70.0;224.3;133.0;9.8;3.0;2.0;"FALSE";-1.0;61.459999999999994
71.0;"332-2275";"no";185.0;84.0;232.5;129.0;191.1;82.0;14.9;4.0;3.0;"FALSE";-1.0;63.830000000000005
124.0;"340-4028";"no";160.9;109.0;144.2;152.0;120.4;97.0;12.9;12.0;1.0;"FALSE";-1.0;48.51
68.0;"363-3486";"no";207.6;68.0;251.6;123.0;191.6;100.0;10.9;6.0;2.0;"FALSE";-1.0;68.24
97.0;"418-3181";"no";209.2;134.0;0.0;0.0;175.4;94.0;11.8;6.0;1.0;"FALSE";-1.0;46.64
98.0;"351-3316";"yes";158.4;71.0;306.6;66.0;144.2;93.0;2.1;4.0;1.0;"FALSE";-1.0;60.05
24.0;"369-3626";"no";149.0;73.0;131.0;81.0;238.6;69.0;8.6;3.0;2.0;"TRUE";-1.0;49.53
136.0;"353-2763";"no";204.5;63.0;208.8;95.0;224.0;119.0;9.8;2.0;0.0;"FALSE";-1.0;65.25
44.0;"358-7165";"no";288.8;86.0;175.9;87.0;215.4;106.0;9.5;2.0;0.0;"TRUE";-1.0;76.30999999999999
96.0;"353-3223";"no";108.6;90.0;206.4;154.0;126.3;118.0;13.4;4.0;0.0;"FALSE";40.0;45.3
31.0;"338-9044";"no";97.5;129.0;260.4;78.0;88.7;100.0;7.0;5.0;1.0;"FALSE";-1.0;44.589999999999996
72.0;"341-7296";"no";166.5;102.0;261.0;103.0;262.7;85.0;13.3;5.0;0.0;"FALSE";-1.0;65.91
24.0;"398-4431";"no";156.2;104.0;90.0;101.0;205.1;116.0;7.3;5.0;1.0;"FALSE";-1.0;45.400000000000006
112.0;"408-5601";"no";225.2;89.0;256.8;117.0;249.7;87.0;11.5;1.0;4.0;"FALSE";31.0;74.46
117.0;"328-5188";"yes";287.4;118.0;259.6;84.0;153.2;86.0;10.0;3.0;1.0;"TRUE";-1.0;80.52000000000001
137.0;"329-4474";"no";175.3;96.0;241.3;146.0;211.4;109.0;7.8;2.0;0.0;"FALSE";19.0;61.93
136.0;"357-4573";"no";102.1;75.0;219.5;97.0;73.7;92.0;9.8;5.0;0.0;"FALSE";-1.0;41.989999999999995
95.0;"341-7112";"no";157.9;103.0;259.6;90.0;230.0;117.0;14.0;2.0;0.0;"FALSE";-1.0;63.04
82.0;"400-3147";"no";146.5;73.0;246.4;65.0;199.0;114.0;4.1;4.0;1.0;"FALSE";19.0;55.92
145.0;"378-1936";"no";245.8;116.0;286.7;91.0;240.7;115.0;9.0;13.0;1.0;"TRUE";-1.0;79.42
56.0;"347-1640";"yes";177.7;114.0;215.6;110.0;236.7;67.0;10.5;5.0;1.0;"FALSE";-1.0;62.029999999999994
155.0;"374-9531";"yes";250.8;146.0;152.5;105.0;148.1;104.0;10.0;5.0;2.0;"FALSE";-1.0;64.96000000000001
133.0;"380-4374";"no";117.8;100.0;199.2;105.0;244.1;119.0;11.8;4.0;0.0;"TRUE";-1.0;51.129999999999995
53.0;"380-9409";"no";119.7;113.0;189.7;84.0;256.2;108.0;12.9;7.0;2.0;"FALSE";-1.0;51.48
123.0;"387-1116";"no";242.2;87.0;226.1;101.0;268.6;121.0;8.2;3.0;5.0;"TRUE";-1.0;74.69
136.0;"400-7509";"no";163.4;83.0;249.3;119.0;249.7;90.0;9.8;4.0;7.0;"FALSE";-1.0;62.86
57.0;"403-6225";"no";161.0;113.0;208.0;134.0;208.1;81.0;8.4;4.0;3.0;"FALSE";-1.0;56.68
62.0;"382-8274";"no";128.7;111.0;169.5;104.0;193.6;97.0;10.3;5.0;1.0;"FALSE";-1.0;47.78
112.0;"354-5764";"no";81.6;94.0;268.1;112.0;140.8;75.0;8.6;18.0;1.0;"FALSE";-1.0;45.31999999999999
55.0;"387-6912";"no";207.7;91.0;199.7;113.0;216.5;110.0;7.3;1.0;1.0;"FALSE";20.0;63.99
95.0;"384-3413";"no";128.6;115.0;216.2;88.0;255.3;96.0;6.3;2.0;6.0;"TRUE";-1.0;53.43
125.0;"367-3950";"no";233.3;65.0;209.8;93.0;210.6;109.0;9.1;4.0;1.0;"FALSE";-1.0;69.42999999999999
1.0;"396-4254";"no";182.1;106.0;134.9;106.0;152.3;75.0;10.0;3.0;5.0;"TRUE";-1.0;51.980000000000004
98.0;"333-3010";"no";168.0;81.0;163.2;125.0;172.7;120.0;8.0;2.0;6.0;"TRUE";36.0;52.36
105.0;"393-1891";"no";251.6;88.0;175.1;103.0;184.4;112.0;5.4;5.0;1.0;"FALSE";-1.0;67.41000000000001
113.0;"336-9053";"no";183.8;102.0;183.4;123.0;235.0;52.0;11.6;7.0;0.0;"FALSE";30.0;60.550000000000004
99.0;"353-3372";"no";256.4;44.0;214.5;105.0;233.7;75.0;7.9;1.0;3.0;"TRUE";-1.0;74.47000000000001
103.0;"386-8943";"no";180.2;134.0;97.7;85.0;181.7;134.0;8.4;3.0;1.0;"FALSE";-1.0;49.38
177.0;"376-9716";"no";227.8;81.0;161.8;97.0;217.0;106.0;8.0;5.0;1.0;"FALSE";-1.0;64.4
149.0;"370-8676";"no";147.8;132.0;276.8;94.0;149.9;110.0;10.2;6.0;0.0;"FALSE";20.0;58.16
160.0;"360-2329";"no";234.9;136.0;270.8;134.0;219.3;101.0;13.9;2.0;1.0;"TRUE";-1.0;76.57000000000001
116.0;"360-1320";"no";110.9;54.0;213.4;82.0;186.2;116.0;7.9;2.0;2.0;"FALSE";-1.0;47.50000000000001
90.0;"329-8638";"no";124.5;94.0;231.7;90.0;222.2;108.0;6.4;12.0;1.0;"FALSE";22.0;52.589999999999996
148.0;"385-1118";"yes";233.5;81.0;187.7;71.0;122.3;97.0;9.6;2.0;0.0;"TRUE";-1.0;63.74000000000001
147.0;"408-8269";"no";197.3;134.0;141.1;99.0;212.1;90.0;10.1;4.0;2.0;"TRUE";35.0;57.8
95.0;"391-2334";"no";58.2;96.0;202.1;126.0;210.5;97.0;10.4;5.0;0.0;"FALSE";-1.0;39.35
201.0;"373-8900";"no";212.7;72.0;225.2;90.0;195.1;99.0;7.0;6.0;1.0;"FALSE";-1.0;65.97
80.0;"382-3512";"no";151.5;89.0;131.7;78.0;235.3;131.0;11.8;4.0;0.0;"FALSE";-1.0;50.730000000000004
122.0;"420-4089";"yes";146.3;117.0;218.7;93.0;236.0;97.0;11.5;5.0;1.0;"FALSE";-1.0;57.19
132.0;"406-8465";"no";195.1;100.0;148.8;95.0;224.5;117.0;6.7;2.0;0.0;"FALSE";-1.0;57.730000000000004
83.0;"386-6114";"no";208.9;71.0;214.8;92.0;247.9;108.0;13.0;5.0;1.0;"FALSE";-1.0;68.44
99.0;"413-9328";"no";135.7;107.0;208.4;103.0;209.0;95.0;8.8;3.0;7.0;"TRUE";-1.0;52.56
84.0;"335-7144";"no";225.9;86.0;275.6;105.0;201.4;108.0;14.3;3.0;3.0;"TRUE";-1.0;74.75
46.0;"414-5177";"no";122.2;67.0;167.2;62.0;194.8;98.0;9.7;6.0;1.0;"FALSE";-1.0;46.370000000000005
